model1 english_fr_finetuned
{}
model1 <VectorSpaceModel 'english_fr_finetuned' with 12,825 vectors>
{}
length of vocab: 12825
maints,certains,0.539715051651001,0.5054329633712769,21,581,False
toutefois,cependant,0.8027124404907227,0.7914674878120422,378,125,False
pourrons,devrions,0.8518534898757935,0.8399473428726196,197,300,False
soir,matin,0.864913284778595,0.8635897636413574,371,106,False
puisque,lorsque,0.6457129716873169,0.6440359354019165,107,352,False
cependant,toutefois,0.8096945285797119,0.7799535989761353,275,176,False
rejeter,soutenir,0.6383472681045532,0.5963659286499023,106,255,False
continueront,devraient,0.8008340001106262,0.751729428768158,39,301,False
constituera,constitue,0.7145913243293762,0.657096803188324,50,273,False
ayez,avez,0.8025082349777222,0.7016129493713379,26,280,False
aviez,avez,0.8027064800262451,0.7469317317008972,24,280,False
auront,aient,0.8339505195617676,0.8056275844573975,153,149,False
constituait,constitue,0.6733598709106445,0.6529462933540344,22,273,False
conservateurs,travaillistes,0.609717607498169,0.5061711072921753,271,13,False
volet,financement,0.6600669622421265,0.6437211632728577,17,254,False
racisme,terrorisme,0.7005530595779419,0.6967641115188599,59,203,False
souhaitent,veulent,0.8397849798202515,0.7908914685249329,126,128,False
publiques,nationales,0.7808901071548462,0.7266189455986023,122,129,False
permet,permettra,0.8380393385887146,0.8097237348556519,154,96,False
chancelier,ministre,0.6152735352516174,0.480492502450943,17,229,False
francs,euros,0.6359493136405945,None,11,227,False
commentaires,remarques,0.8926105499267578,0.8900136351585388,163,69,False
effectivement,atteint,0.5151052474975586,0.4447976350784302,150,81,False
stimuler,promouvoir,0.73575758934021,0.7077794075012207,51,159,False
chercher,continuer,0.7419872879981995,0.6093668937683105,81,123,False
accession,engagement,0.45775485038757324,None,10,192,False
pourtant,malheureusement,0.7121033668518066,0.6348671913146973,125,76,False
permettrait,permettra,0.8096448183059692,0.768696129322052,87,96,False
volaille,viande,0.7380106449127197,0.627302885055542,34,148,False
reconnaissant,heureux,0.57514488697052,0.5706960558891296,73,106,False
judiciaires,nationales,0.7691220045089722,0.6591615676879883,49,129,False
preuves,recherches,0.7726947069168091,0.7647534608840942,125,52,False
fonctionner,rester,0.7100389003753662,0.6727907657623291,77,97,False
internationaux,commerciaux,0.7781281471252441,0.6680010557174683,116,58,False
quinze,dix,0.7359249591827393,0.6354357600212097,44,127,False
fabricants,producteurs,0.7884537577629089,0.7006702423095703,67,101,False
heureuse,heureux,0.795652449131012,0.7894542813301086,59,106,False
stades,secteurs,0.6308313012123108,None,17,148,False
gouverneurs,ministres,0.6422574520111084,None,19,144,False
logique,regrettable,0.6344754099845886,0.5584414005279541,82,78,False
centaines,milliers,0.8413316011428833,0.816739559173584,88,69,False
instructions,rapports,0.4886966049671173,None,18,139,False
nourriture,consommation,0.7057955265045166,0.6975186467170715,53,104,False
socialistes,verts,0.7744894623756409,0.7638238668441772,127,29,False
consolider,renforcer,0.7404534816741943,0.5204668045043945,28,126,False
banques,compagnies,0.7563537359237671,0.7435819506645203,69,85,False
douze,six,0.8050798177719116,0.7773149609565735,37,117,False
viennent,vont,0.7061184048652649,0.6878882646560669,63,90,False
professionnels,soins,0.7474322319030762,0.666487991809845,65,84,False
actuels,existants,0.6986738443374634,0.6574347019195557,96,53,False
trente,six,0.810224175453186,0.7841317653656006,32,117,False
utiles,difficiles,0.7096341848373413,0.6846524477005005,72,73,False
convaincu,convaincue,0.7840249538421631,0.7828882932662964,126,19,False
aidera,permettra,0.6915363073348999,0.5217190384864807,48,96,False
meilleurs,efficaces,0.6545806527137756,0.5718842148780823,84,60,False
avais,aurais,0.9108374118804932,0.896514892578125,104,40,False
retrouve,trouve,0.7290993928909302,0.72499018907547,36,104,False
estimons,pensons,0.8195567727088928,0.8023124933242798,91,46,False
prouve,signifie,0.7078106999397278,None,41,95,False
rapprochement,dialogue,0.5786033272743225,None,23,111,False
teneur,consommation,0.6545385122299194,0.587435245513916,27,104,False
voulais,souhaiterais,0.8990452289581299,0.8777580261230469,47,84,False
frais,voitures,0.7717731595039368,0.752517580986023,79,51,False
multinationales,compagnies,0.7381282448768616,0.7346380949020386,42,85,False
transatlantique,partenariat,0.5935055017471313,0.562640905380249,63,64,False
individus,criminels,0.7412314414978027,0.5998256802558899,79,48,False
prochains,prochaines,0.8329112529754639,0.8113200664520264,52,71,False
passagers,traitements,0.7667280435562134,0.7633317112922668,96,26,False
fallait,faudrait,0.8154705762863159,0.7438815832138062,54,67,False
avril,juin,0.8773001432418823,0.8743917942047119,71,50,False
ferons,faisons,0.8397689461708069,0.7628806829452515,47,74,False
islamistes,terroristes,0.7792308330535889,None,26,95,False
alimentaires,biologiques,0.7606816291809082,0.7600018978118896,89,31,False
intervenants,orateurs,0.7886935472488403,0.7479217052459717,32,87,False
mauvaises,bonnes,0.6746749877929688,0.5458275079727173,42,77,False
ventes,exportations,0.7719521522521973,0.6822393536567688,55,62,False
plaint,trouve,0.4265020787715912,None,13,104,False
semblait,pourra,0.7555209994316101,0.579383909702301,37,79,False
dirais,dirai,0.8991178274154663,0.887212872505188,73,43,False
actuelles,existantes,0.7599632740020752,0.7496244311332703,67,49,False
turque,nationale,0.5726833343505859,0.4499902129173279,24,91,False
comprennent,respectent,0.7452973127365112,0.6494393348693848,67,46,False
pratiquement,presque,0.6100367903709412,0.5927269458770752,72,41,False
allait,pouvait,0.7653859853744507,0.7296255826950073,56,56,False
octroyer,offrir,0.6978330612182617,0.6506030559539795,41,70,False
feront,fassent,0.7918878197669983,0.7672814130783081,79,32,False
